EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;1331130000;54D;60900;13FP91000038;INVERSIÓN EN INVESTIGACION Y DESARROLLO;75667,00
2021;1331130000;54D;60900;13FP91000042;INVERSIÓN EN INVESTIGACION Y DESARROLLO;101480,00
2021;1331130000;54D;60900;13FP91000043;INVERSIÓN EN INVESTIGACION Y DESARROLLO;106518,00
2021;1331130000;54D;60900;13OP18010306;INVERSIÓN EN INVESTIGACION Y DESARROLLO;6939,00
2021;1331130000;54D;60900;13OP18030207;INVERSIÓN EN INVESTIGACION Y DESARROLLO;20321,00
2021;1331130000;54D;60900;13OP18030208;INVERSIÓN EN INVESTIGACION Y DESARROLLO;68400,00
2021;1331130000;54D;60900;13OP18030214;INVERSIÓN EN INVESTIGACION Y DESARROLLO;42568,00
2021;1331130000;54D;60900;13OP18030217;INVERSIÓN EN INVESTIGACION Y DESARROLLO;91804,00
2021;1331130000;54D;60900;13OP18030219;INVERSIÓN EN INVESTIGACION Y DESARROLLO;31292,00
2021;1331130000;54D;60900;13OP18030224;INVERSIÓN EN INVESTIGACION Y DESARROLLO;38860,00
2021;1331170000;54D;22103;17A1122062U0;COMBUSTIBLE;10000,00
2021;1331170000;54D;22103;17A1123060U0;COMBUSTIBLE;15000,00
2021;1331170000;54D;22602;17T111A000U0;INFORMACION, DIVULGACION Y PUBLICIDAD;100,00
2021;1331170000;54D;22712;17T41B1065U0;TRADUCCIONES E INTERPRETACIONES;300,00
2021;1331170000;54D;23000;17A1122062U0;DIETAS;45000,00
2021;1331170000;54D;23000;17A1123060U0;DIETAS;87500,00
2021;1331170000;54D;23000;17T111A000U0;DIETAS;450,00
2021;1331170000;54D;23000;17T136D000U0;DIETAS;500,00
2021;1331170000;54D;23000;17T136D086U0;DIETAS;6835,00
2021;1331170000;54D;23000;17T41B1065U0;DIETAS;850,00
2021;1331170000;54D;23100;17A1122062U0;LOCOMOCION;45000,00
2021;1331170000;54D;23100;17A1123060U0;LOCOMOCION;87500,00
2021;1331170000;54D;23100;17T111A000U0;LOCOMOCION;450,00
2021;1331170000;54D;23100;17T136D000U0;LOCOMOCION;500,00
2021;1331170000;54D;23100;17T136D086U0;LOCOMOCION;6500,00
2021;1331170000;54D;23100;17T41B1065U0;LOCOMOCION;850,00
2021;1331170000;54D;60300;17A1112058U0;MAQUINARIA;350000,00
2021;1331170000;54D;60300;17A1122062U0;MAQUINARIA;100000,00
2021;1331170000;54D;60300;17A1123060U0;MAQUINARIA;150000,00
2021;1331170000;54D;60301;17A1112058U0;INSTALACIONES TECNICAS;175000,00
2021;1331170000;54D;60301;17A1123060U0;INSTALACIONES TECNICAS;40000,00
2021;1331170000;54D;60302;17A1112058U0;UTILLAJE;25000,00
2021;1331170000;54D;60302;17A1123060U0;UTILLAJE;20000,00
2021;1331170000;54D;60500;17A1112058U0;MOBILIARIO Y ENSERES;50000,00
2021;1331170000;54D;60600;17A1231078U0;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;500000,00
2021;1331170000;54D;60600;17A1231079U0;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;250000,00
2021;1331170000;54D;60900;17A1122062U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;2000000,00
2021;1331170000;54D;60900;17A1123060U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;2000000,00
2021;1331170000;54D;60900;17A1231078U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;500000,00
2021;1331170000;54D;60900;17A1A00121U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;100000,00
2021;1331170000;54D;60900;17A1A00122U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;74829,00
2021;1331170000;54D;60900;17A1A00123U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;75000,00
2021;1331170000;54D;60900;17T111A000U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;9000,00
2021;1331170000;54D;60900;17T136D000U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;9000,00
2021;1331170000;54D;60900;17T136D086U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;89645,00
2021;1331170000;54D;60900;17T41B1065U0;INVERSIÓN EN INVESTIGACION Y DESARROLLO;8000,00
2021;1331170000;54D;60905;17A1231078U0;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;450000,00
2021;1331170000;54D;60905;17A1231079U0;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;150000,00
2021;1331170000;54D;60909;17A1231078U0;OTRO INMOVILIZADO INMATERIAL;50000,00
2021;1331170000;54D;60909;17A1231079U0;OTRO INMOVILIZADO INMATERIAL;60000,00
2021;1331180000;54D;21200;18S0063;EDIFICIOS Y OTRAS CONSTRUCCIONES;5000,00
2021;1331180000;54D;21300;18S0063;MAQUINARIA;5000,00
2021;1331180000;54D;21301;18S0063;INSTALACIONES PROYECTOS EMPRESAS;10000,00
2021;1331180000;54D;22002;18S0063;MATERIAL INFORMATICO NO INVENTARIABLE;10000,00
2021;1331180000;54D;22100;18S0063;ENERGIA ELECTRICA PROYECTO EMPRESA;109264,00
2021;1331180000;54D;22102;18S0063;GAS;1000,00
2021;1331180000;54D;22103;18S0063;COMBUSTIBLE;5000,00
2021;1331180000;54D;22103;18S0523;COMBUSTIBLE REGISTRO VARIEDADES;4331,00
2021;1331180000;54D;22109;18S0063;OTROS SUMINISTROS;40000,00
2021;1331180000;54D;22111;18S0063;REACTIVOS;40000,00
2021;1331180000;54D;22114;18S0063;MAT DE LIMPIEZA, ASEO, PROD LAVANDERIA Y SIMILAR;1000,00
2021;1331180000;54D;22117;18S0063;MATERIAL DE LABORATORIOS;12000,00
2021;1331180000;54D;22200;18S0063;TELEFONICAS;7500,00
2021;1331180000;54D;22201;18S0063;POSTALES Y MENSAJERIA;1500,00
2021;1331180000;54D;22602;18S0063;INFORMACION, DIVULGACION Y PUBLICIDAD;500,00
2021;1331180000;54D;22606;18S0063;REUNIONES, CONFERENCIAS Y CURSOS;1500,00
2021;1331180000;54D;22609;18S0063;OTROS;2687,00
2021;1331180000;54D;22706;18S0004;ESTUDIOS Y TRABAJOS TECNICOS;5000,00
2021;1331180000;54D;22706;18S0063;ESTUDIOS Y TRABAJOS TECNICOS;3000,00
2021;1331180000;54D;22709;18S0063;OTROS;70000,00
2021;1331180000;54D;23000;18S0004;DIETAS INIA;25000,00
2021;1331180000;54D;23000;18S0062;DIETAS C Y T;175000,00
2021;1331180000;54D;23000;18S0063;DIETAS PROYECTO EMPRESAS;15000,00
2021;1331180000;54D;23000;18S0523;DIETAS REGISTRO DE VARIEDADES VEGETALES;5000,00
2021;1331180000;54D;23100;18S0004;LOCOMOCION INIA;20000,00
2021;1331180000;54D;23100;18S0062;LOCOMOCION C Y T;175000,00
2021;1331180000;54D;23100;18S0063;LOCOMOCION PROYECTO EMPRESAS;5000,00
2021;1331180000;54D;23100;18S0523;LOCOMOCION REGISTRO DE VARIEDADES VEGETALES;5000,00
2021;1331180000;54D;60300;18S0004;MAQUINARIA INIA;100000,00
2021;1331180000;54D;60301;18S0004;INSTALACIONES TECNICAS INIA;160414,00
2021;1331180000;54D;60900;18S0004;GASTOS DE INVESTIGACION Y DESARROLLO INIA;611969,00
2021;1331180000;54D;60900;18S0004;GASTOS DE INVESTIGACION Y DESARROLLO INIA;600000,00
2021;1331180000;54D;60900;18S0004;GASTOS DE INVESTIGACION Y DESARROLLO INIA;104000,00
2021;1331180000;54D;61300;18S0062;MAQUINARIA;500000,00
2021;1331180000;54D;61301;18S0062;INSTALACIONES TECNICAS;500000,00
2021;1331180000;54D;61302;18S0062;UTILLAJE;300000,00
2021;1331180000;54D;61500;18S0062;MOBILIARIO Y ENSERES;100000,00
2021;1331180000;54D;61600;18S0062;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;170053,00
2021;1331180000;54D;61900;18S0062;GASTOS DE INVESTIGACION Y DESARROLLO MICYT;458360,00
2021;1331180000;54D;61900;18S0062;GASTOS DE INVESTIGACION Y DESARROLLO MICYT;1331117,00
2021;1331180000;54D;61900;18S0062;GASTOS DE INVESTIGACION Y DESARROLLO MICYT;300000,00
2021;1331180000;54D;62300;18S0063;MAQUINARIA PROYECTO EMPRESAS;60000,00
2021;1331180000;54D;62301;18S0063;INSTALACIONES TECNICAS PROYECTOS EMPRESAS;15000,00
2021;1331180000;54D;62600;18S0063;SISTEMAS PARA PROCESOS DE INFORMACION PROYECTOS EMPRESAS;25000,00
2021;1331180000;54D;62900;18S0063;GASTOS EN INVESTIGACION Y DESARROLLO CONTRATOS Y CONVENIOS I+D/SP;950000,00
2021;1331180000;54D;64900;18S0523;GASTOS DE INVESTIGACION Y DESARROLLO VARIEDADES;126269,00
2021;1339010000;71X;10000;0101;RETRIBUCIONES DINERARIAS;127026,00
2021;1339010000;71X;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);95569,00
2021;1339010000;71X;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);14006,00
2021;1339010000;71X;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);32182,00
2021;1339010000;71X;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);45000,00
2021;1339010000;71X;12100;0101;COMPLEMENTO DE DESTINO;100251,00
2021;1339010000;71X;12101;0101;COMPLEMENTO ESPECIFICO;198762,00
2021;1339010000;71X;12109;0101;OTROS COMPLEMENTOS;3464,00
2021;1339010000;71X;12800;0101;PERSFUNCINTERINO EXACTAREAS O EJPROGTEMPORAL;71000,00
2021;1339010000;71X;14990;0101;SALARIOS GRUPO I O ASIMILADO;15145561,00
2021;1339010000;71X;14991;0101;SALARIOS GRUPO II O ASIMILADO;8389439,00
2021;1339010000;71X;14992;0101;SALARIOS GRUPO III O ASIMILADO;8110579,00
2021;1339010000;71X;14993;0101;SALARIOS GRUPO IV O ASIMILADO;707598,00
2021;1339010000;71X;14994;0101;SALARIOS PERSONAL RÉGIMEN ESPECIAL AGRARIO;330627,00
2021;1339010000;71X;14995;0101;ANTIGUEDAD;4445564,00
2021;1339010000;71X;14996;0101;COMPLEMENTO DE PUESTO;7521502,00
2021;1339010000;71X;14999;0101;OTRAS RETRIBUCIONES;2313133,00
2021;1339010000;71X;15000;0101;PERSONAL FUNCIONARIO;6905,00
2021;1339010000;71X;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);86382,00
2021;1339010000;71X;16090;0101;SEGURIDAD SOCIAL (PERSLABORAL EEII Y CONSORCIOS);13109238,00
2021;1339010000;71X;16091;0101;SEG SOCIAL TRABAJADORES RÉGIMEN ESPECIAL AGRARIO;62070,00
2021;1339010000;71X;16200;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (AG);200,00
2021;1339010000;71X;16390;0101;OTRAS PRESTACIONES (PERSLAB EEII Y CONSORCIOS);76382,00
2021;1339010000;71X;16500;0101;ASIGNACION ECONOMICA EX PERSONAL ALTO CARGO;17042,00
2021;1339010000;71X;17001;0101;INCREMENTO RETRIBUTIVO FIJO(ADMON GENERAL);410322,00
2021;1339010000;71X;17091;0101;INCREMENTO RETRIBFIJO (PLAB EEII Y CONSORCIOS);541905,00
2021;1339010000;71X;17200;0101;SENTENCIAS JUZGADOS DE LO SOCIAL;1000,00
2021;1339010000;71X;19000;0101;ADMINISTRACIÓN GENERAL;1950000,00
2021;1339010000;71X;20400;0101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;950625,00
2021;1339010000;71X;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;40000,00
2021;1339010000;71X;21301;0101;INSTALACIONES;47594,00
2021;1339010000;71X;21302;0101;UTILLAJE;40510,00
2021;1339010000;71X;21400;0101;ELEMENTOS DE TRANSPORTE;244517,00
2021;1339010000;71X;21500;0101;MOBILIARIO Y ENSERES;25000,00
2021;1339010000;71X;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;590140,00
2021;1339010000;71X;21900;0101;OTRO INMOVILIZADO MATERIAL;9000,00
2021;1339010000;71X;22000;0101;ORDINARIO NO INVENTARIABLE;32155,00
2021;1339010000;71X;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;10894,00
2021;1339010000;71X;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;16400,00
2021;1339010000;71X;22100;0101;ENERGIA ELECTRICA;976000,00
2021;1339010000;71X;22101;0101;AGUA;19320,00
2021;1339010000;71X;22103;0101;COMBUSTIBLE;430000,00
2021;1339010000;71X;22104;0101;VESTUARIO;350000,00
2021;1339010000;71X;22108;0101;MATERIAL SANITARIO;48479,00
2021;1339010000;71X;22109;0101;OTROS SUMINISTROS;110150,00
2021;1339010000;71X;22200;0101;TELEFONICAS;232750,00
2021;1339010000;71X;22201;0101;POSTALES Y MENSAJERIA;90000,00
2021;1339010000;71X;22204;0101;SERVICIOS DE ACCESO A DATOS Y COMUNTRONCALES INF;223857,00
2021;1339010000;71X;22302;0101;ENTES PRIVADOS;6000,00
2021;1339010000;71X;22309;0101;OTROS;11000,00
2021;1339010000;71X;22409;0101;OTROS RIESGOS;20000,00
2021;1339010000;71X;22500;0101;ESTATALES;18500,00
2021;1339010000;71X;22501;0101;LOCALES;46558,00
2021;1339010000;71X;22509;0101;OTROS;4500,00
2021;1339010000;71X;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;300,00
2021;1339010000;71X;22606;0101;REUNIONES, CONFERENCIAS Y CURSOS;1035218,00
2021;1339010000;71X;22609;0101;OTROS;60000,00
2021;1339010000;71X;22700;0101;LIMPIEZA Y ASEO;115245,00
2021;1339010000;71X;22701;0101;SEGURIDAD;125000,00
2021;1339010000;71X;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;59290,00
2021;1339010000;71X;22709;0101;OTROS;1540000,00
2021;1339010000;71X;22830;0101;A SOC AND PARA DESARROLLO DE LAS TELECOM,SA;408000,00
2021;1339010000;71X;23000;0101;DIETAS;155357,00
2021;1339010000;71X;23100;0101;LOCOMOCION;20000,00
2021;1339010000;71X;23200;0101;TRASLADOS;2525,00
2021;1339010000;71X;23300;0101;OTRAS INDEMNIZACIONES;1200,00
2021;1339010000;71X;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;150000,00
2021;1339010000;71X;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;100000,00
2021;1339010000;71X;66301;0101;INSTALACIONES TECNICAS;147435,00
2021;1339010000;71X;83108;0101;FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO;110000,00
2021;1339010000;71X;86000;0101;EMPRESAS NACIONALES O DE LA UNION EUROPEA;100000,00
2021;1339010000;71X;95200;0101;AMORTIZACIÓN PRESTAMOS A CORTO PLAZO ENTES NO SP;16501,00
2021;1339020000;71X;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);2755565,00
2021;1339020000;71X;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);2605168,00
2021;1339020000;71X;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);2199113,00
2021;1339020000;71X;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);491009,00
2021;1339020000;71X;12004;0101;SUELDOS PERSONAL DE AGRUPPROFES(ADMON GENERAL);8333,00
2021;1339020000;71X;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);1459959,00
2021;1339020000;71X;12100;0101;COMPLEMENTO DE DESTINO;4675335,00
2021;1339020000;71X;12101;0101;COMPLEMENTO ESPECIFICO;7440242,00
2021;1339020000;71X;12102;0101;COMPLEMENTOS PERSONALES Y TRANSITORIOS;3464,00
2021;1339020000;71X;12110;0101;DIFERENCIAS RETRIBUTIVAS POR SENTENCIA(ADMONGRAL);16189,00
2021;1339020000;71X;13000;0101;SALARIOS GRUPO I;351994,00
2021;1339020000;71X;13001;0101;SALARIOS GRUPO II;14225,00
2021;1339020000;71X;13002;0101;SALARIOS GRUPO III;53024,00
2021;1339020000;71X;13003;0101;SALARIOS GRUPO IV;711037,00
2021;1339020000;71X;13004;0101;SALARIOS GRUPO V;300830,00
2021;1339020000;71X;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);810000,00
2021;1339020000;71X;13100;0101;COMPLEMENTO DE CATEGORIA;771429,00
2021;1339020000;71X;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;408275,00
2021;1339020000;71X;13102;0101;COMPLEMENTO DE CONVENIO;526444,00
2021;1339020000;71X;13109;0101;OTROS COMPLEMENTOS;18235,00
2021;1339020000;71X;13110;0101;SALARIOS DE TRAMIT E INDEMNIZ Y DIFRETRIB AG;8986,00
2021;1339020000;71X;13500;0101;ADMINISTRACIÓN GENERAL;22436,00
2021;1339020000;71X;15000;0101;PERSONAL FUNCIONARIO;427395,00
2021;1339020000;71X;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);34977,00
2021;1339020000;71X;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);6780536,00
2021;1339020000;71X;16200;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (AG);15000,00
2021;1339020000;71X;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);98013,00
2021;1339020000;71X;16300;0101;FORMACION Y PERFECCIONAMIENTO DE PERSONAL;1350,00
2021;1339020000;71X;16304;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);98867,00
2021;1339020000;71X;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;57759,00
2021;1339020000;71X;20400;0101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;297000,00
2021;1339020000;71X;20500;0101;ARRENDAMIENTOS DE MOBILIARIO Y ENSERES;21650,00
2021;1339020000;71X;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;159780,00
2021;1339020000;71X;21300;0101;MAQUINARIA;33315,00
2021;1339020000;71X;21301;0101;INSTALACIONES;32774,00
2021;1339020000;71X;21302;0101;UTILLAJE;1489,00
2021;1339020000;71X;21400;0101;ELEMENTOS DE TRANSPORTE;134435,00
2021;1339020000;71X;21500;0101;MOBILIARIO Y ENSERES;65402,00
2021;1339020000;71X;22000;0101;ORDINARIO NO INVENTARIABLE;103390,00
2021;1339020000;71X;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;60503,00
2021;1339020000;71X;22101;0101;AGUA;21663,00
2021;1339020000;71X;22102;0101;GAS;3000,00
2021;1339020000;71X;22103;0101;COMBUSTIBLE;193529,00
2021;1339020000;71X;22104;0101;VESTUARIO;23786,00
2021;1339020000;71X;22109;0101;OTROS SUMINISTROS;63894,00
2021;1339020000;71X;22201;0101;POSTALES Y MENSAJERIA;106053,00
2021;1339020000;71X;22302;0101;ENTES PRIVADOS;822,00
2021;1339020000;71X;22309;0101;OTROS;900,00
2021;1339020000;71X;22501;0101;LOCALES;95000,00
2021;1339020000;71X;22502;0101;AUTONOMICOS;200,00
2021;1339020000;71X;22700;0101;LIMPIEZA Y ASEO;777955,00
2021;1339020000;71X;22701;0101;SEGURIDAD;35050,00
2021;1339020000;71X;22709;0101;OTROS;23950,00
2021;1339020000;71X;23000;0101;DIETAS;33558,00
2021;1339020000;71X;23100;0101;LOCOMOCION;7292,00
2021;1339020000;71X;60301;0101;INSTALACIONES TECNICAS;200000,00
2021;1339020000;71X;60500;0101;MOBILIARIO Y ENSERES;200000,00
2021;1339020000;71X;60600;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;365554,00
2021;1339020000;71X;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;606126,00
2021;1339020000;71X;66400;0101;ELEMENTOS DE TRANSPORTE;150000,00
2021;1339020000;71X;66500;0101;MOBILIARIO Y ENSERES;28590,00
2021;1339030000;71X;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);748622,00
2021;1339030000;71X;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);112050,00
2021;1339030000;71X;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);107274,00
2021;1339030000;71X;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093,00
2021;1339030000;71X;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);200000,00
2021;1339030000;71X;12100;0101;COMPLEMENTO DE DESTINO;533695,00
2021;1339030000;71X;12101;0101;COMPLEMENTO ESPECIFICO;785117,00
2021;1339030000;71X;12109;0101;OTROS COMPLEMENTOS;3360,00
2021;1339030000;71X;13000;0101;SALARIOS GRUPO I;268186,00
2021;1339030000;71X;13001;0101;SALARIOS GRUPO II;71127,00
2021;1339030000;71X;13002;0101;SALARIOS GRUPO III;784749,00
2021;1339030000;71X;13003;0101;SALARIOS GRUPO IV;442230,00
2021;1339030000;71X;13004;0101;SALARIOS GRUPO V;142498,00
2021;1339030000;71X;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);726000,00
2021;1339030000;71X;13100;0101;COMPLEMENTO DE CATEGORIA;927803,00
2021;1339030000;71X;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;621932,00
2021;1339030000;71X;13102;0101;COMPLEMENTO DE CONVENIO;626173,00
2021;1339030000;71X;13109;0101;OTROS COMPLEMENTOS;184506,00
2021;1339030000;71X;13500;0101;ADMINISTRACIÓN GENERAL;8000,00
2021;1339030000;71X;15000;0101;PERSONAL FUNCIONARIO;45570,00
2021;1339030000;71X;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);39022,00
2021;1339030000;71X;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);2288337,00
2021;1339030000;71X;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);4875,00
2021;1339030000;71X;16300;0101;FORMACION Y PERFECCIONAMIENTO DE PERSONAL;1350,00
2021;1339030000;71X;16304;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);53508,00
2021;1339030000;71X;20300;0101;MAQUINARIA;157300,00
2021;1339030000;71X;21300;0101;MAQUINARIA;200000,00
2021;1339030000;71X;21301;0101;INSTALACIONES;190000,00
2021;1339030000;71X;21302;0101;UTILLAJE;30000,00
2021;1339030000;71X;21400;0101;ELEMENTOS DE TRANSPORTE;7000,00
2021;1339030000;71X;21500;0101;MOBILIARIO Y ENSERES;22300,00
2021;1339030000;71X;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;300,00
2021;1339030000;71X;22000;0101;ORDINARIO NO INVENTARIABLE;47000,00
2021;1339030000;71X;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;2700,00
2021;1339030000;71X;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;3000,00
2021;1339030000;71X;22101;0101;AGUA;30000,00
2021;1339030000;71X;22102;0101;GAS;70000,00
2021;1339030000;71X;22103;0101;COMBUSTIBLE;15000,00
2021;1339030000;71X;22104;0101;VESTUARIO;1500,00
2021;1339030000;71X;22109;0101;OTROS SUMINISTROS;75000,00
2021;1339030000;71X;22111;0101;REACTIVOS;514760,00
2021;1339030000;71X;22117;0101;MATERIAL DE LABORATORIOS;456700,00
2021;1339030000;71X;22201;0101;POSTALES Y MENSAJERIA;9000,00
2021;1339030000;71X;22302;0101;ENTES PRIVADOS;3000,00
2021;1339030000;71X;22501;0101;LOCALES;90000,00
2021;1339030000;71X;22502;0101;AUTONOMICOS;1000,00
2021;1339030000;71X;22700;0101;LIMPIEZA Y ASEO;580000,00
2021;1339030000;71X;22701;0101;SEGURIDAD;180100,00
2021;1339030000;71X;22709;0101;OTROS;300000,00
2021;1339030000;71X;23000;0101;DIETAS;12000,00
2021;1339030000;71X;23100;0101;LOCOMOCION;3000,00
2021;1339030000;71X;60301;0101;INSTALACIONES TECNICAS;300000,00
2021;1339030000;71X;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;500000,00
2021;1339110000;71X;20400;11C1002019V1;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;113842,00
2021;1339110000;71X;22103;11C1002019V1;COMBUSTIBLE;24958,00
2021;1339110000;71X;23000;11C1002019V1;DIETAS;60760,00
2021;1339110000;71X;60200;11C16B0741V1;EDIFICIOS Y OTRAS CONSTRUCCIONES;700000,00
2021;1339110000;71X;60600;11C16C0732V1;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;1512214,00
2021;1339110000;71X;60900;11C16C0732V1;INVERSIÓN EN INVESTIGACION Y DESARROLLO;450000,00
2021;1339110000;71X;60905;11C16C0732V1;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;250000,00
2021;1339110000;71X;60909;11C1002019V1;OTRO INMOVILIZADO INMATERIAL;293347,00
2021;1339120000;71X;60300;12G1632321V1;MAQUINARIA;1000000,00
2021;1339120000;71X;60300;12G1632322V1;MAQUINARIA;1165566,00
2021;1339120000;71X;60600;12G1612121V1;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;929280,00
2021;1339120000;71X;60700;12G1612121V1;BIENES DESTINADOS AL USO GENERAL;532640,00
2021;1339120000;71X;60909;12G1353513V1;OTRO INMOVILIZADO INMATERIAL;770585,00
2021;1339120000;71X;60909;12G1611111V1;OTRO INMOVILIZADO INMATERIAL;1580514,00
2021;1339120000;71X;60909;12G1612121V1;OTRO INMOVILIZADO INMATERIAL;338548,00
2021;1339120000;71X;60909;12G1620233V1;OTRO INMOVILIZADO INMATERIAL;128979,00
2021;1339120000;71X;60909;12G1632321V1;OTRO INMOVILIZADO INMATERIAL;1266408,00
2021;1339120000;71X;60909;12G1770711V1;OTRO INMOVILIZADO INMATERIAL;295650,00
2021;1339120000;71X;60909;12G1770711V1;OTRO INMOVILIZADO INMATERIAL;50850,00
2021;1339130000;71X;22109;13CP31020403;OTROS SUMINISTROS;26280,00
2021;1339130000;71X;22111;13CP31020403;REACTIVOS;15000,00
2021;1339130000;71X;22117;13CP31020403;MATERIAL DE LABORATORIOS;50000,00
2021;1339130000;71X;60909;13CP31020403;OTRO INMOVILIZADO INMATERIAL;92567,00
2021;1339150000;71X;20400;15BO30999999;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;20000,00
2021;1339150000;71X;20900;15BO30999999;CANONES;10000,00
2021;1339150000;71X;21400;15BO30999999;ELEMENTOS DE TRANSPORTE;5000,00
2021;1339150000;71X;22101;15BO30999999;AGUA;2000,00
2021;1339150000;71X;22109;15BO30999999;OTROS PARA CULTIVOS DE FINCAS;483000,00
2021;1339150000;71X;22501;15BO30999999;LOCALES;40000,00
2021;1339150000;71X;22709;15BO30999999;OTROS;440000,00
2021;1339170000;71X;22000;17T111B000V0;ORDINARIO NO INVENTARIABLE;500,00
2021;1339170000;71X;22000;17T33B1088V0;ORDINARIO NO INVENTARIABLE;3000,00
2021;1339170000;71X;22002;17T111B000V0;MATERIAL INFORMATICO NO INVENTARIABLE;723,00
2021;1339170000;71X;22002;17T33B1088V0;MATERIAL INFORMATICO NO INVENTARIABLE;4858,00
2021;1339170000;71X;22609;17T111B000V0;OTROS;2000,00
2021;1339170000;71X;22609;17T33B1088V0;OTROS;5000,00
2021;1339170000;71X;22707;17T33B1088V0;EDICIÓN DE PUBLICACIONES;1000,00
